"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1017856005588","82.142748703345","82.2469260494758","82.4141260091061","82.6429970571553","83.0910923384775","83.4429218324323","83.7612715368096","84.0176244109237","84.3076240268485","84.5513269503131","84.7306905325543","84.9945976571764","85.2699160426366","85.5200417539761","85.7209612128549","85.8392273283711","85.8303707784613","85.8022296278311","85.7412528901978","85.6551254613344","85.6833782683617","85.5526902275933","85.6391684106022","85.6959422701346","85.8822025055828","86.129544979987","86.5387803079678","86.9294411709092","87.3013162051042","",
"Afghanistan","AFG","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3532086912582","19.4409309385277","19.5084874588295","19.5304568527919","19.5345288057993","19.6148450452748","19.4008922880816","19.1925624044829","19.0482249650083","18.9446916719644","18.8667259560412","19.0470139771283","19.2908882958445","19.5400838521154","19.7968253968254","20.0228397411496","19.7515212981744","19.483151760831","19.2755825734549","19.1761723700887","19.2151384302769","19.6712957064594","20.2659506456975","21.6275470724787","23.0779237673995","24.6194225721785","26.2851086380498","28.0572651859781","28.6250335030823","29.2002147074611","",
"Africa Western and Central","AFW","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.3607022135517","80.3337071680717","80.3987400654324","80.5122894080578","80.721836974888","81.0152357931466","81.1584711558893","81.3510174338468","81.5904837419962","81.8391231512622","82.1438106230051","82.1775745842938","82.3732112484753","82.4710492605552","82.5938806791182","82.6837886746733","82.5948039479066","82.6473680516598","82.5988255573482","82.5917808938536","82.6072951244429","82.5359097947183","82.1544285451101","81.8735440671786","81.7745685844626","81.8021436566734","81.7615706132399","81.1382189671895","80.5388358194566","80.048855794644","",
"Angola","AGO","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.8512871782055","94.7414439170622","94.5615566920294","94.2097415506958","94.217856254663","94.4007981045018","94.5048082927439","94.6341463414634","94.7876205989224","94.9290824651688","95.1063026795823","95.1655545763565","95.3306410903584","95.4258276472075","95.6053698074975","95.8232829757522","95.8740637298464","95.9735805918964","96.0492886178862","96.0294304198909","96.06948142513","95.9762115652284","96.0040465351543","96.0313447927199","96.0945399393327","96.1572493995702","96.1834955137116","96.2817756418363","96.3914915168397","96.5617863486425","",
"Albania","ALB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.9819004524887","77.4031656157509","78.1406069919324","77.0857661865836","76.2593713008023","75.0704792589609","73.9943112555872","74.8598879103283","73.8621061136547","72.630428844578","71.9520595123295","71.3406962113798","71.0794009607234","71.1063218390805","71.2154453707766","71.4243146603099","71.7272727272727","72.1084244571076","72.4812265331664","70.0934579439252","72.7619653363015","78.619153674833","73.3556129424275","70.5268230003212","68.2946103998736","71.0720887245841","73.8849584743156","71.6242661448141","74.4918998527246","77.1390767421347","",
"Andorra","AND","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0424458844602","26.179874461806","26.1066463814221","26.3387063161716","26.8211525144777","26.9545170783439","26.968588909815","26.8243377318228","26.816062968553","27.3921176970614","27.5853594188979","27.8177797788081","27.3908814988525","27.8272909329338","28.1239341838165","28.4062545773485","28.840360217753","29.6833765184442","29.3760848960803","29.8514288796562","30.0040090848448","30.1504898319207","30.4932344277898","30.8749625306794","31.0810154578023","31.352898955963","31.834475020717","31.5469939697691","30.5388821481749","30.5548804922077","",
"United Arab Emirates","ARE","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.195205859505","32.0537002108066","32.684867912015","33.4284773301131","33.7079877782628","33.9483394833948","34.6002190580504","35.2345298392425","35.8370044052863","36.410537870472","36.9358540050268","37.6391491237738","38.3112582781457","38.9646076060673","39.6205843872656","40.2612826603325","41.8290691344584","43.1739130434783","44.4025021570319","45.5816435432231","46.7413119256364","48.0207451312447","49.369101897996","50.7532357309569","52.1352124615874","53.4495509772847","54.7195913589443","56.2058634710036","56.0852796228841","55.7161207450225","",
"Argentina","ARG","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.5783684692942","60.7513463811901","61.9361646003693","63.2150423728814","64.2211589580011","64.1313050440352","65.0407590538554","66.1990647962592","66.8179997329416","66.4798505471044","66.4179104477612","65.9784201412016","64.6227672620634","65.5946843853821","66.6180758017493","65.7434402332362","66.423744534252","65.7051282051282","65.0060589740137","65.9305144088338","64.8323418063818","65.0613786591124","65.5364166553642","65.1801495581237","64.7155361050328","65.753799808298","66.8221734357849","67.8812044548329","69.7981046559538","70.6092697015541","",
